1583472344053,1.187,-0.532,-3.018
1583472344053,0.873,-0.845,-2.312
1583472344093,0.951,-0.689,-1.841
1583472344093,1.03,-0.061,-0.665
1583472344132,0.402,0.174,0.825
1583472344133,-0.303,0.566,2.473
1583472344172,-0.695,0.566,4.356
1583472344172,-0.774,0.095,6.082
1583472344212,-1.48,-0.375,8.043
1583472344212,-2.108,-0.532,9.691
1583472344253,-1.872,-0.689,11.181
1583472344253,-0.931,-0.924,12.437
1583472344293,-0.382,-0.453,13.692
1583472344293,-0.146,0.33,15.967
1583472344332,-0.225,0.566,18.635
1583472344332,0.01,0.644,20.831
1583472344372,0.716,1.115,22.714
1583472344372,1.5,0.88,24.44
1583472344412,2.128,0.644,25.147
1583472344412,2.128,0.958,25.774
1583472344452,1.893,1.037,26.245
1583472344452,1.893,0.723,25.225
1583472344492,1.579,0.644,23.734
1583472344492,0.637,0.723,23.342
1583472344531,-0.303,0.958,22.244
1583472344531,-1.323,1.193,21.145
1583472344572,-2.735,1.507,18.556
1583472344572,-3.677,1.586,16.359
1583472344611,-4.618,1.429,14.241
1583472344611,-4.932,1.037,12.515
1583472344651,-5.089,0.487,9.926
1583472344651,-5.167,-0.218,7.337
1583472344691,-4.775,-0.924,5.219
1583472344691,-4.304,-0.845,2.708
1583472344732,-3.755,-0.767,0.276
1583472344732,-2.735,-0.767,-1.606
1583472344770,-1.323,-1.002,-3.96
1583472344770,-0.068,-0.532,-5.372
1583472344811,0.794,-0.375,-6.941
1583472344811,1.422,-0.296,-7.726
1583472344850,1.579,-0.375,-7.804
1583472344850,1.5,-0.218,-7.333
1583472344890,1.265,-0.296,-6.235
1583472344890,0.794,-0.139,-4.823
1583472344930,0.245,-0.375,-3.567
1583472344930,-0.382,-0.689,-1.92
1583472344970,-0.852,-0.375,0.59
1583472344970,-1.088,0.017,3.571
1583472345010,-1.872,0.095,6.396
1583472345010,-2.5,-0.139,9.612
1583472345050,-3.206,-0.689,12.358
1583472345050,-2.343,-1.081,14.555
1583472345090,-1.872,-0.61,16.281
1583472345090,-1.009,-0.218,18.007
1583472345129,-0.146,-0.218,19.576
1583472345129,0.873,-0.139,21.694
1583472345170,1.343,0.33,23.734
1583472345170,1.343,0.723,24.911
1583472345209,1.5,1.115,25.696
1583472345209,1.5,1.664,26.088
1583472345249,1.187,1.978,25.696
1583472345249,0.873,2.056,24.44
1583472345289,0.167,1.821,22.636
1583472345289,-0.852,1.115,20.988
1583472345329,-1.794,0.644,19.576
1583472345329,-2.421,0.252,17.929
1583472345369,-3.128,0.017,16.516
1583472345369,-3.441,-0.139,15.261
1583472345409,-3.441,-0.061,13.064
1583472345409,-3.363,0.174,11.103
1583472345449,-3.049,0.487,9.298
1583472345449,-2.814,0.409,7.494
1583472345488,-2.265,0.095,5.454
1583472345488,-1.558,-0.061,3.885
1583472345528,-1.088,-0.453,2.708
1583472345528,-0.695,-0.375,1.061
1583472345569,-0.225,-0.375,-0.037
1583472345569,0.245,-0.296,-1.371
1583472345608,0.637,-0.296,-2.391
1583472345608,1.108,-0.375,-3.175
1583472345648,1.422,-0.139,-4.195
1583472345648,1.971,-0.061,-4.587
1583472345688,2.206,-0.218,-4.352
1583472345688,2.442,0.095,-3.254
1583472345727,2.285,-0.139,-1.449
1583472345727,1.814,0.095,0.825
1583472345768,1.265,0.252,2.394
1583472345768,0.637,0.095,4.199
1583472345807,-0.146,0.017,6.082
1583472345808,-0.774,0.017,7.729
1583472345847,-0.617,0.252,9.534
1583472345848,-0.695,0.252,11.652
1583472345887,-0.774,-0.139,13.457
1583472345887,0.01,-0.218,14.79
1583472345926,0.716,-0.218,16.595
1583472345926,1.187,-0.375,18.635
1583472345967,1.422,-0.453,20.518
1583472345967,1.422,-0.453,21.773
1583472346007,1.343,-0.218,22.087
1583472346007,1.343,0.33,21.694
1583472346046,1.343,0.88,21.302
1583472346047,1.108,0.88,21.224
1583472346087,0.716,0.801,20.361
1583472346087,0.324,0.487,18.948
1583472346127,0.088,0.487,17.693
1583472346127,-0.617,0.252,16.438
1583472346166,-1.245,-0.061,15.575
1583472346166,-1.872,-0.532,14.555
1583472346206,-2.265,-0.296,13.064
1583472346206,-2.421,0.017,11.26
1583472346246,-2.421,0.017,9.377
1583472346246,-1.951,0.174,7.572
1583472346286,-1.558,0.174,5.768
1583472346286,-1.245,0.252,4.591
1583472346325,-0.617,0.252,3.179
1583472346325,0.01,0.174,2.08
1583472346365,0.48,0.017,1.61
1583472346365,0.873,-0.139,0.825
1583472346406,1.422,-0.139,0.041
1583472346406,1.814,-0.061,-0.743
1583472346445,2.05,-0.061,-1.292
1583472346446,2.206,-0.218,-1.371
1583472346485,2.363,0.017,-1.214
1583472346485,2.128,0.017,-0.272
1583472346525,1.5,-0.061,1.453
1583472346525,0.48,-0.453,3.179
1583472346565,-0.46,-0.845,5.297
1583472346565,-0.852,-1.081,7.572
1583472346605,-1.245,-1.081,9.926
1583472346605,-1.166,-1.002,11.966
1583472346644,-0.46,-0.532,14.084
1583472346644,-0.068,-0.061,15.418
1583472346684,0.088,0.252,16.83
1583472346684,0.402,0.487,18.321
1583472346724,0.559,0.801,19.655
1583472346724,0.637,0.88,20.439
1583472346765,0.794,0.723,20.361
1583472346765,1.343,0.958,19.89
1583472346804,1.657,0.644,19.262
1583472346804,1.5,0.252,18.948
1583472346844,0.794,0.095,18.792
1583472346845,-0.068,0.252,18.321
1583472346884,-0.695,0.252,17.379
1583472346885,-0.931,0.409,15.967
1583472346923,-1.166,0.644,14.398
1583472346923,-1.166,0.723,12.986
1583472346964,-1.323,0.252,11.574
1583472346964,-1.48,-0.296,10.24
1583472347004,-1.558,-0.767,8.2
1583472347004,-1.323,-0.453,6.552
1583472347044,-0.852,-0.218,5.376
1583472347044,-0.46,-0.532,4.356
1583472347083,0.01,-0.453,3.022
1583472347083,0.402,-0.375,1.531
1583472347123,0.951,-0.218,0.276
1583472347123,1.343,-0.218,-0.821
1583472347163,1.736,-0.139,-1.606
1583472347163,1.814,-0.139,-1.92
1583472347203,1.971,-0.139,-1.763
1583472347203,2.206,-0.218,-1.528
1583472347242,2.285,-0.139,-0.508
1583472347243,1.736,-0.061,1.139
1583472347283,0.873,-0.218,3.414
1583472347283,0.088,-0.139,4.905
1583472347322,-0.617,0.174,7.494
1583472347322,-2.343,0.017,10.24
1583472347363,-1.558,0.095,14.32
1583472347363,-1.245,0.017,15.732
1583472347402,-0.695,0.409,15.967
1583472347402,0.167,0.88,16.203
1583472347442,0.873,1.037,16.281
1583472347442,1.187,0.801,16.673
1583472347482,1.108,0.566,17.693
1583472347482,1.03,0.33,18.713
1583472347522,0.951,0.252,19.498
1583472347522,0.559,0.017,19.968
1583472347562,0.088,-0.139,19.968
1583472347562,-0.303,0.017,19.184
1583472347602,-0.617,-0.061,18.007
1583472347602,-0.931,-0.061,17.301
1583472347641,-1.166,-0.061,16.438
1583472347641,-1.166,-0.139,15.183
1583472347681,-1.166,-0.139,13.378
1583472347681,-1.402,-0.218,11.338
1583472347721,-1.872,-0.61,9.377
1583472347721,-2.108,-0.845,7.729
1583472347761,-1.794,-0.689,5.925
1583472347761,-1.088,-0.453,4.12
1583472347801,-0.46,-0.218,2.551
1583472347801,0.245,-0.061,1.061
1583472347841,0.794,-0.061,-0.194
1583472347841,1.187,0.017,-1.135
1583472347881,1.657,-0.061,-1.841
1583472347881,2.128,-0.139,-2.234
1583472347920,2.285,-0.139,-2.234
1583472347920,2.52,0.095,-1.92
1583472347961,1.971,0.095,-0.586
1583472347961,1.265,-0.061,1.845
1583472348000,0.245,-0.375,4.277
1583472348000,-0.382,-0.689,6.317
1583472348041,-1.009,-0.532,8.671
1583472348041,-1.402,-0.296,10.475
1583472348080,-1.088,-0.139,12.044
1583472348081,-0.852,-0.139,13.457
1583472348120,-0.695,0.095,14.712
1583472348120,-0.303,0.174,16.046
1583472348160,0.245,0.252,17.458
1583472348160,0.48,0.252,18.478
1583472348200,0.794,0.017,19.184
1583472348200,0.873,-0.218,20.125
1583472348240,0.951,-0.139,20.831
1583472348240,0.637,-0.061,21.302
1583472348280,-0.303,-0.296,21.616
1583472348280,-0.695,-0.767,21.145
1583472348319,-0.774,-0.61,19.733
1583472348320,-0.695,-0.139,17.615
1583472348360,-0.695,-0.139,15.653
1583472348360,-1.088,-0.375,13.849
1583472348400,-1.637,-0.689,12.123
1583472348400,-2.265,-0.924,10.24
1583472348440,-2.578,-0.845,8.122
1583472348440,-2.343,-0.689,5.768
1583472348479,-1.794,-0.453,3.806
1583472348479,-1.088,-0.296,1.845
1583472348518,-0.303,-0.375,0.59
1583472348518,0.402,-0.375,-0.351
1583472348559,0.951,-0.532,-0.9
1583472348559,1.265,-0.375,-1.214
1583472348599,1.5,-0.296,-0.978
1583472348599,1.814,-0.375,-0.508
1583472348640,2.128,-0.375,-0.351
1583472348640,2.206,-0.296,-0.272
1583472348678,1.579,-0.139,0.904
1583472348678,0.716,0.095,2.865
1583472348718,-0.382,0.174,5.062
1583472348718,-1.245,0.017,7.102
1583472348758,-1.402,-0.061,8.906
1583472348758,-1.323,0.095,10.711
1583472348798,-1.48,0.252,12.358
1583472348798,-1.637,0.33,13.927
1583472348840,-1.637,0.801,15.34
1583472348840,-1.166,1.115,16.203
1583472348878,-0.539,1.037,16.909
1583472348878,0.167,0.801,18.164
1583472348917,0.716,0.566,19.341
1583472348917,1.265,0.566,20.361
1583472348957,1.265,0.566,21.224
1583472348957,0.951,0.33,21.694
1583472348997,0.324,0.174,21.302
1583472348997,-0.068,0.174,20.204
1583472349039,-0.382,0.33,18.635
1583472349039,-0.852,0.566,16.83
1583472349077,-1.323,0.801,15.183
1583472349077,-1.402,0.88,13.535
1583472349117,-1.245,0.566,11.574
1583472349117,-1.245,-0.139,10.005
1583472349157,-1.088,-0.532,8.435
1583472349157,-0.931,-0.689,7.023
1583472349196,-0.774,-0.61,5.376
1583472349196,-0.382,-0.532,3.65
1583472349236,-0.068,-0.532,1.924
1583472349236,0.402,-0.375,0.59
1583472349277,0.873,-0.218,-0.351
1583472349277,1.265,-0.218,-1.214
1583472349316,1.657,0.017,-1.684
1583472349316,1.893,0.33,-1.998
1583472349356,2.05,0.33,-1.763
1583472349356,2.05,0.174,-0.978
1583472349396,1.893,-0.061,0.276
1583472349396,1.422,-0.061,1.453
1583472349436,0.559,0.095,3.257
1583472349436,-0.382,-0.139,5.376
1583472349476,-1.166,-0.61,7.18
1583472349476,-1.637,-0.453,8.985
1583472349515,-2.108,-0.375,11.495
1583472349515,-2.108,0.174,13.613
1583472349555,-1.402,0.409,15.261
1583472349555,-0.852,0.33,16.909
1583472349595,-0.617,0.409,18.713
1583472349595,-0.382,0.487,19.968
1583472349635,-0.068,0.723,20.518
1583472349635,0.402,0.723,21.067
1583472349676,0.402,0.566,21.381
1583472349676,0.245,0.409,21.224
1583472349714,-0.382,0.33,20.518
1583472349714,-1.166,0.252,19.576
1583472349755,-1.637,0.017,17.929
1583472349755,-1.637,0.017,15.889
1583472349795,-1.558,0.252,14.084
1583472349795,-1.951,0.566,11.809
1583472349835,-1.794,0.644,10.161
1583472349835,-1.715,0.487,8.985
1583472349874,-1.715,0.174,7.651
1583472349875,-1.558,-0.139,6.239
1583472349914,-1.166,-0.218,4.905
1583472349914,-0.539,-0.218,3.414
1583472349954,0.088,-0.218,2.316
1583472349954,0.559,-0.139,1.296
1583472349994,0.951,-0.061,0.433
1583472349994,1.343,-0.061,-0.272
1583472350034,1.579,-0.061,-0.508
1583472350034,1.736,0.017,-0.429
1583472350064,1.814,-0.061,0.041
1583472350093,1.971,-0.218,0.904
1583472350095,2.05,-0.375,1.688
1583472350133,1.736,-0.296,2.394
1583472350133,0.951,-0.139,3.806
1583472350173,0.01,-0.218,5.533
1583472350173,-0.695,-0.375,7.494
1583472350213,-0.931,-0.532,9.691
1583472350213,-1.009,-0.296,12.358
1583472350253,-1.166,0.252,15.183
1583472350253,-1.009,0.801,17.536
1583472350293,-0.539,1.037,19.262
1583472350294,-0.068,1.037,20.518
1583472350332,0.167,1.037,20.988
1583472350332,0.48,1.037,20.91
1583472350372,0.637,0.88,20.439
1583472350372,0.559,0.644,19.89
1583472350413,0.324,0.33,19.262
1583472350413,0.01,0.174,18.242
1583472350452,-0.382,0.174,17.144
1583472350452,-0.852,0.174,15.81
1583472350492,-1.088,0.095,14.476
1583472350493,-1.166,0.095,12.829
1583472350532,-1.088,0.252,11.338
1583472350532,-0.931,0.409,9.769
1583472350572,-0.774,0.409,8.122
1583472350572,-0.539,0.174,6.631
1583472350612,-0.068,-0.139,5.219
1583472350612,0.245,-0.453,4.277
1583472350652,0.637,-0.453,3.257
1583472350652,0.951,-0.375,2.316
1583472350692,1.265,-0.296,1.296
1583472350693,1.5,-0.453,0.276
1583472350731,1.893,-0.375,-0.586
1583472350731,2.128,-0.296,-1.214
1583472350772,2.363,-0.218,-1.449
1583472350772,2.599,-0.218,-1.135
1583472350812,2.363,-0.139,-0.351
1583472350812,1.736,-0.218,0.825
1583472350852,0.716,-0.375,2.473
1583472350852,-0.617,-0.532,4.12
1583472350892,-1.872,-0.532,6.239
1583472350893,-2.343,-0.375,8.985
1583472350931,-2.186,-0.139,11.887
1583472350931,-2.029,0.174,14.476
1583472350971,-1.637,0.487,16.987
1583472350971,-0.931,0.487,19.027
1583472351011,-0.225,0.33,20.596
1583472351011,0.01,0.409,21.773
1583472351051,0.088,0.409,22.793
1583472351051,0.167,0.174,23.185
1583472351091,0.088,0.095,22.636
1583472351092,-0.46,0.095,21.694
1583472351130,-0.852,0.174,20.361
1583472351130,-1.009,0.174,18.635
1583472351170,-1.323,0.017,16.909
1583472351170,-1.715,-0.061,15.183
1583472351210,-2.029,-0.061,13.692
1583472351210,-2.108,-0.061,12.044
1583472351250,-2.029,-0.296,9.769
1583472351250,-1.715,-0.218,7.965
1583472351290,-1.48,-0.061,6.396
1583472351292,-0.931,0.174,4.513
1583472351329,-0.303,0.095,2.551
1583472351329,0.245,-0.061,0.982
1583472351370,0.716,-0.296,-0.037
1583472351370,0.951,-0.218,-0.821
1583472351410,1.343,-0.296,-1.606
1583472351410,1.736,-0.139,-1.763
1583472351450,1.814,-0.218,-1.684
1583472351450,1.814,-0.218,-1.214
1583472351490,1.814,-0.139,-0.429
1583472351491,1.579,-0.061,0.59
1583472351529,1.03,0.017,1.845
1583472351529,0.48,0.174,3.65
1583472351569,-0.382,0.174,5.846
1583472351569,-1.166,0.252,8.357
1583472351609,-2.029,0.252,11.024
1583472351609,-2.343,0.487,12.829
1583472351649,-2.657,0.017,14.947
1583472351649,-2.108,-0.061,16.673
1583472351689,-1.088,0.33,17.85
1583472351690,-0.146,0.723,18.478
1583472351728,0.794,0.958,19.498
1583472351728,1.657,1.037,20.518
1583472351769,2.206,1.037,21.459
1583472351769,2.05,1.193,22.008
1583472351808,1.5,1.35,22.008
1583472351809,0.716,1.272,21.067
1583472351849,-0.146,0.88,19.262
1583472351849,-0.774,0.644,17.379
1583472351888,-1.245,0.644,15.104
1583472351890,-1.48,0.566,13.3
1583472351928,-1.637,0.409,11.574
1583472351928,-1.637,0.33,10.161
1583472351968,-1.715,0.095,8.749
1583472351968,-1.715,-0.139,7.337
1583472352007,-1.402,-0.296,5.768
1583472352007,-1.009,-0.218,4.434
1583472352048,-0.46,-0.218,3.1
1583472352048,0.088,-0.218,2.002
1583472352088,0.637,-0.218,0.904
1583472352089,1.108,-0.218,0.119
1583472352127,1.5,-0.453,-0.586
1583472352127,1.814,-0.689,-1.214
1583472352167,2.206,-0.61,-1.528
1583472352168,2.52,-0.296,-1.292
1583472352207,2.599,0.095,-0.351
1583472352207,2.128,0.252,0.982
1583472352247,1.343,0.017,2.63
1583472352247,0.402,-0.139,4.669
1583472352287,-0.617,-0.061,6.788
1583472352288,-1.402,-0.061,9.22
1583472352326,-2.108,-0.061,11.181
1583472352326,-2.343,0.174,12.75
1583472352367,-2.029,0.566,14.163
1583472352367,-1.637,0.801,15.81
1583472352407,-1.166,0.801,17.066
1583472352407,-0.852,0.723,17.929
1583472352447,-0.695,0.723,19.105
1583472352447,-0.695,0.801,20.518
1583472352487,-0.695,0.801,21.538
1583472352488,-0.931,0.644,21.616
1583472352526,-1.323,0.487,21.067
1583472352526,-1.715,0.33,20.047
1583472352567,-1.951,0.095,18.713
1583472352567,-2.029,0.017,17.144
1583472352606,-2.029,0.017,15.496
1583472352606,-2.029,0.095,14.084
1583472352647,-1.951,0.174,12.672
1583472352647,-2.029,0.017,11.181
1583472352686,-1.951,-0.218,9.534
1583472352688,-1.715,-0.296,7.886
1583472352726,-1.166,-0.218,6.16
1583472352726,-0.852,-0.139,4.748
1583472352766,-0.46,-0.139,3.336
1583472352766,0.01,-0.296,2.002
1583472352805,0.637,-0.296,1.139
1583472352805,1.108,-0.139,0.511
1583472352847,1.5,0.174,0.119
1583472352847,1.814,0.33,-0.821
1583472352885,1.814,0.33,-1.135
1583472352887,1.893,0.174,-1.057
1583472352925,1.971,0.095,-0.272
1583472352925,1.971,-0.139,0.982
1583472352965,1.5,-0.453,2.551
1583472352965,0.794,-0.453,4.042
1583472353005,0.167,-0.453,5.533
1583472353005,-0.852,-0.532,7.337
1583472353045,-1.48,-0.61,8.985
1583472353045,-1.637,-0.296,10.554
1583472353084,-1.323,0.174,11.809
1583472353086,-0.931,0.487,12.829
1583472353124,-0.46,0.487,14.006
1583472353124,-0.303,0.252,15.183
1583472353165,-0.303,-0.061,16.124
1583472353165,-0.068,-0.061,16.83
1583472353204,0.245,-0.218,17.772
1583472353204,0.324,-0.532,18.713
1583472353244,0.324,-0.845,19.419
1583472353244,0.01,-0.689,19.655
1583472353284,-0.303,-0.61,19.498
1583472353285,-0.539,-0.532,18.87
1583472353323,-0.695,-0.532,17.772
1583472353323,-0.852,-0.375,16.673
1583472353363,-1.166,-0.218,15.889
1583472353363,-1.48,-0.061,15.183
1583472353404,-1.637,-0.296,14.633
1583472353404,-1.558,-0.453,13.692
1583472353444,-1.402,-0.218,12.672
1583472353444,-1.558,-0.061,11.181
1583472353483,-1.402,0.017,9.691
1583472353485,-1.009,0.017,8.043
1583472353523,-0.46,-0.139,6.631
1583472353523,0.167,-0.061,5.611
1583472353563,0.716,-0.061,4.513
1583472353563,1.187,-0.218,3.728
1583472353603,1.5,-0.296,2.787
1583472353603,1.814,-0.296,1.924
1583472353642,2.128,-0.296,1.139
1583472353642,2.206,-0.218,0.668
1583472353683,2.206,-0.139,0.59
1583472353684,2.285,-0.061,0.511
1583472353722,2.442,-0.061,0.59
1583472353722,2.599,0.017,0.904
1583472353762,2.442,0.095,1.531
1583472353763,2.128,0.095,2.237
1583472353802,1.736,0.174,3.493
1583472353802,0.873,0.252,4.983
1583472353842,-0.068,0.252,6.239
1583472353843,-0.382,0.33,7.337
1583472353882,-0.46,0.174,8.592
1583472353884,-0.774,0.017,9.769
1583472353921,-1.166,-0.061,10.711
1583472353921,-1.402,0.017,11.731
1583472353962,-1.402,-0.139,13.378
1583472353962,-1.402,-0.218,15.026
1583472354002,-1.48,-0.218,16.359
1583472354002,-1.166,-0.061,17.301
1583472354042,-0.46,-0.061,18.007
1583472354042,0.088,-0.218,18.007
1583472354081,0.873,-0.296,18.007
1583472354083,1.422,-0.139,18.085
1583472354121,1.579,-0.139,18.242
1583472354121,1.5,-0.061,18.007
1583472354161,1.187,0.017,17.536
1583472354161,0.794,0.095,16.909
1583472354201,0.167,0.095,16.438
1583472354201,-0.146,-0.061,15.889
1583472354241,-0.303,-0.139,15.261
1583472354241,-0.225,0.017,14.398
1583472354281,-0.068,0.174,13.613
1583472354283,-0.146,0.33,12.672
1583472354320,-0.225,0.33,11.887
1583472354320,-0.303,0.095,11.103
1583472354361,-0.303,-0.061,10.24
1583472354361,-0.225,0.095,9.22
1583472354401,-0.146,0.252,7.808
1583472354401,0.01,0.174,6.474
1583472354441,0.167,0.017,5.219
1583472354441,0.559,0.017,3.885
1583472354481,0.951,-0.061,2.787
1583472354482,1.343,0.095,1.924
1583472354520,1.736,0.095,1.296
1583472354520,1.971,0.017,0.904
1583472354560,2.128,0.017,0.511
1583472354560,2.442,0.017,0.041
1583472354600,2.756,-0.139,-0.037
1583472354600,2.913,-0.218,0.119
1583472354640,2.913,-0.139,0.511
1583472354640,2.677,-0.061,1.217
1583472354680,2.285,-0.061,2.237
1583472354681,1.5,-0.061,3.571
1583472354719,0.716,0.017,4.905
1583472354719,-0.146,0.095,6.239
1583472354759,-0.303,0.017,7.572
1583472354760,-0.539,-0.061,9.063
1583472354799,-1.166,-0.218,10.868
1583472354799,-1.48,-0.296,12.201
1583472354839,-1.088,-0.296,13.535
1583472354839,-0.852,-0.139,14.712
1583472354879,-0.852,-0.139,15.81
1583472354881,-0.774,-0.139,16.673
1583472354918,-0.617,-0.296,17.222
1583472354919,-0.382,-0.532,17.693
1583472354959,-0.146,-0.532,18.399
1583472354959,0.01,-0.453,18.792
1583472354999,-0.068,-0.532,19.027
1583472354999,-0.303,-0.689,18.948
1583472355039,-0.617,-0.61,18.635
1583472355039,-1.009,-0.375,18.321
1583472355079,-1.323,-0.375,17.85
1583472355080,-1.48,-0.453,17.379
1583472355118,-1.794,-0.375,16.673
1583472355118,-1.872,-0.139,15.967
1583472355158,-1.951,0.017,15.026
1583472355158,-1.872,0.095,13.849
1583472355198,-1.794,0.174,12.123
1583472355198,-1.558,0.252,10.711
1583472355238,-1.245,0.33,9.22
1583472355238,-0.931,0.33,7.651
1583472355278,-0.539,0.095,6.317
1583472355279,-0.068,-0.061,4.669
1583472355317,0.716,-0.061,3.336
1583472355317,1.343,0.095,2.159
1583472355358,1.736,0.095,1.061
1583472355358,1.893,0.017,0.276
1583472355397,2.206,-0.139,-0.429
1583472355398,2.442,-0.218,-0.978
1583472355437,2.756,-0.139,-1.135
1583472355437,2.913,-0.061,-1.214
1583472355478,3.148,0.017,-1.292
1583472355479,3.383,0.095,-1.135
1583472355516,3.226,0.174,-0.586
1583472355517,2.52,0.095,0.354
1583472355557,1.343,0.095,1.61
1583472355557,0.324,0.095,3.65
1583472355597,-0.46,-0.061,6.003
1583472355597,-1.088,0.017,7.965
1583472355637,-1.951,0.174,9.691
1583472355637,-2.657,0.017,11.652
1583472355676,-2.5,-0.061,13.535
1583472355678,-1.637,-0.061,15.026
1583472355716,-0.852,-0.139,16.046
1583472355716,-0.46,-0.139,17.458
1583472355756,0.01,-0.061,18.713
1583472355757,0.559,0.017,19.576
1583472355796,1.265,0.095,20.361
1583472355796,1.579,0.017,21.302
1583472355836,1.422,-0.218,21.851
1583472355836,0.951,-0.296,21.694
1583472355876,0.324,-0.139,20.91
1583472355878,-0.146,-0.061,19.812
1583472355915,-0.617,-0.296,18.321
1583472355915,-1.323,-0.453,17.144
1583472355956,-1.715,-0.453,15.967
1583472355956,-1.48,-0.218,14.555
1583472355995,-1.48,-0.061,13.457
1583472355995,-1.715,-0.061,12.28
1583472356036,-1.637,0.174,11.024
1583472356036,-1.402,0.33,9.534
1583472356075,-1.245,0.409,8.122
1583472356077,-0.931,0.252,6.866
1583472356115,-0.695,0.017,5.376
1583472356115,-0.303,0.095,4.356
1583472356155,0.088,0.252,3.1
1583472356155,0.48,0.252,1.767
1583472356195,0.951,0.252,0.904
1583472356195,1.343,0.174,0.354
1583472356235,1.657,0.174,-0.272
1583472356235,2.128,0.252,-0.821
1583472356275,2.442,-0.061,-1.449
1583472356276,2.677,-0.296,-1.528
1583472356314,2.677,-0.453,-0.978
1583472356314,2.599,-0.453,-0.351
1583472356354,1.893,-0.375,0.511
1583472356354,1.187,-0.139,1.924
1583472356394,0.088,-0.532,3.022
1583472356394,-0.695,-0.375,4.356
1583472356434,-1.402,-0.061,6.239
1583472356434,-1.872,0.174,8.514
1583472356474,-2.265,0.252,10.868
1583472356475,-2.265,0.487,12.907
1583472356513,-1.637,0.566,14.947
1583472356513,-0.852,0.33,16.752
1583472356554,-0.382,0.095,18.242
1583472356554,-0.225,0.095,19.262
1583472356593,0.167,0.174,20.282
1583472356593,0.559,0.174,21.302
1583472356634,0.794,0.095,21.773
1583472356634,0.716,-0.061,21.851
1583472356673,0.324,0.017,21.616
1583472356675,-0.225,0.017,20.91
1583472356713,-1.009,0.017,19.576
1583472356713,-1.402,0.017,18.478
1583472356753,-1.794,-0.061,17.379
1583472356753,-1.951,0.174,15.889
1583472356793,-2.108,0.33,14.398
1583472356793,-2.029,0.487,12.907
1583472356833,-1.872,0.409,11.495
1583472356833,-1.637,0.33,10.161
1583472356873,-1.558,0.095,8.985
1583472356874,-1.558,0.017,7.651
1583472356912,-1.402,-0.061,6.082
1583472356912,-1.009,-0.139,4.591
1583472356953,-0.539,-0.061,3.1
1583472356953,0.088,-0.061,1.61
1583472356993,0.716,-0.139,0.354
1583472356993,1.108,-0.139,-0.429
1583472357033,1.657,-0.139,-1.135
1583472357033,2.128,-0.061,-1.449
1583472357072,2.52,-0.061,-1.763
